customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
TEL109187,Male,0,No,Yes,51,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card,111.31,6226.3,No
TEL109188,Male,0,No,No,14,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer,66.58,847.36,No
TEL109189,Male,0,Yes,No,68,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer,92.95,6547.8,Yes
TEL109190,Male,0,No,No,42,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card,81.68,3660.99,No
TEL109191,Female,0,Yes,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,18.0,569.86,Yes
TEL109192,Female,0,Yes,No,28,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,96.72,2846.06,Yes
TEL109193,Male,1,No,No,30,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Electronic check,94.28,3158.16,No
TEL109194,Male,1,Yes,Yes,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,35.87,613.23,No
TEL109195,Male,0,No,No,32,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,111.54,3388.62,No
TEL109196,Female,0,No,Yes,24,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer,101.19,2336.21,No
TEL109197,Male,0,No,Yes,22,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,No,Electronic check,71.67,1687.06,No
TEL109198,Male,1,Yes,No,72,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,63.03,4955.12,No
TEL109199,Male,0,Yes,Yes,24,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card,97.69,2102.13,No
TEL109200,Male,0,No,Yes,26,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer,74.78,2051.22,Yes
TEL109201,Female,1,No,No,58,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,105.94,5731.86,No
TEL109202,Male,1,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,26.65,367.67,No
TEL109203,Female,0,Yes,No,67,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer,108.47,6606.64,No
TEL109204,Female,1,Yes,Yes,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,32.68,890.43,No
TEL109205,Female,0,No,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer,31.7,513.04,No
TEL109206,Male,0,Yes,No,8,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,112.77,915.99,No
TEL109207,Female,1,No,No,62,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,94.36,5602.86,No
TEL109208,Male,0,Yes,No,21,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer,64.87,1239.45,No
TEL109209,Female,0,Yes,No,25,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Mailed check,90.03,2344.8,No
TEL109210,Female,0,No,No,26,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,71.46,1683.68,No
TEL109211,Male,0,No,Yes,21,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,97.56,2159.61,Yes
TEL109212,Female,0,Yes,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,34.07,1469.15,No
TEL109213,Female,0,Yes,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,21.39,1020.47,No
TEL109214,Female,0,No,No,72,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card,102.94,7927.45,No
TEL109215,Male,0,Yes,Yes,70,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,84.7,5518.41,Yes
TEL109216,Female,1,Yes,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,32.62,1191.05,Yes
TEL109217,Male,0,No,Yes,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,23.18,1284.37,No
TEL109218,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,37.83,2473.88,No
TEL109219,Female,0,No,Yes,56,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Electronic check,92.03,5134.37,No
TEL109220,Male,0,Yes,No,35,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card,110.95,3674.82,No
TEL109221,Female,0,No,No,42,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Mailed check,106.59,4761.37,No
TEL109222,Male,1,No,No,67,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card,102.27,6281.24,No
TEL109223,Male,1,No,Yes,6,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,66.09,422.02,No
TEL109224,Male,0,No,No,28,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer,65.24,1946.93,No
TEL109225,Female,1,No,Yes,5,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,114.23,646.39,No
TEL109226,Female,0,Yes,No,13,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer,75.86,1052.27,Yes
TEL109227,Male,0,Yes,Yes,3,No,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card,72.36,204.76,No
TEL109228,Female,0,Yes,No,26,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,96.7,2852.08,No
TEL109229,Male,0,No,No,72,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,111.23,8794.37,No
TEL109230,Female,1,Yes,No,63,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,One year,No,Bank transfer,66.64,3982.16,No
TEL109231,Male,0,Yes,No,18,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,Yes,Electronic check,64.64,1105.56,No
TEL109232,Female,0,No,No,42,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,No,Mailed check,101.64,4330.98,No
TEL109233,Male,0,No,No,15,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,83.55,1364.08,Yes
TEL109234,Male,0,Yes,Yes,34,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,74.06,2424.68,Yes
TEL109235,Female,0,Yes,No,72,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card,63.17,4204.09,No
TEL109236,Female,1,No,No,12,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Electronic check,65.12,740.05,No
TEL109237,Male,0,No,Yes,38,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Bank transfer,94.1,3729.69,No
TEL109238,Female,0,No,No,50,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,95.78,4212.27,No
TEL109239,Female,0,Yes,Yes,21,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Electronic check,88.31,1876.65,No
TEL109240,Male,0,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,21.93,792.63,No
TEL109241,Male,0,Yes,No,17,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,100.79,1946.68,No
TEL109242,Female,0,Yes,No,35,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer,101.58,3177.28,Yes
TEL109243,Female,0,Yes,No,35,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer,108.94,3514.49,Yes
TEL109244,Female,0,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,18.0,152.24,Yes
TEL109245,Female,0,No,Yes,9,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,78.69,758.79,No
TEL109246,Female,0,No,No,8,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,61.53,455.81,No
TEL109247,Female,0,No,No,44,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,97.76,5018.64,No
TEL109248,Female,0,No,No,39,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card,97.32,3884.85,No
TEL109249,Male,0,Yes,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,27.28,746.65,No
TEL109250,Female,0,No,No,27,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer,99.37,2594.91,No
TEL109251,Female,0,No,Yes,53,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,62.72,3218.44,No
TEL109252,Male,0,No,Yes,25,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,95.18,2064.86,Yes
TEL109253,Female,0,Yes,Yes,19,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,119.17,,No
TEL109254,Female,1,No,Yes,13,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,61.13,765.85,No
TEL109255,Male,1,No,No,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,38.37,1319.78,No
TEL109256,Male,0,Yes,Yes,36,Yes,No,DSL,No,Yes,No,Yes,Yes,No,One year,No,Electronic check,77.59,2362.08,No
TEL109257,Male,0,No,Yes,30,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Electronic check,87.44,2685.54,No
TEL109258,Male,0,Yes,No,49,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,101.65,5192.53,No
TEL109259,Male,1,Yes,No,25,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,97.04,2226.47,No
TEL109260,Male,0,No,No,72,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card,82.9,6110.27,No
TEL109261,Male,0,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.86,850.62,No
TEL109262,Male,0,No,No,22,No,No phone service,DSL,No,No,Yes,No,Yes,No,One year,No,Credit card,58.16,1191.25,No
TEL109263,Male,0,Yes,No,24,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,64.06,1446.68,No
TEL109264,Female,0,No,Yes,40,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer,107.3,4060.81,No
TEL109265,Male,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,35.92,2600.56,No
TEL109266,Female,0,Yes,No,19,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer,92.08,1689.69,Yes
TEL109267,Male,1,No,No,46,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,88.49,4641.28,No
TEL109268,Female,0,Yes,Yes,38,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,63.21,2131.87,No
TEL109269,Female,0,No,No,72,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,No,Electronic check,91.75,6132.35,No
TEL109270,Female,1,No,No,18,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer,58.97,948.78,No
TEL109271,Male,0,Yes,No,42,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card,113.48,4726.0,No
TEL109272,Female,1,Yes,No,57,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,20.13,1249.46,No
TEL109273,Male,1,Yes,No,45,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.47,3423.86,No
TEL109274,Male,0,No,No,54,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,94.05,5126.64,No
TEL109275,Female,0,No,No,25,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer,78.52,1916.26,Yes
TEL109276,Male,0,No,No,36,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,99.48,3525.43,No
TEL109277,Male,0,No,No,65,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.54,1413.45,No
TEL109278,Female,0,No,No,9,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer,96.5,929.71,No
TEL109279,Male,0,Yes,No,25,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.84,1849.4,No
TEL109280,Female,0,Yes,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,26.9,476.55,Yes
TEL109281,Male,0,Yes,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,22.38,376.59,Yes
TEL109282,Male,0,No,Yes,39,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,106.61,3611.68,Yes
TEL109283,Male,0,Yes,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,33.71,1243.86,No
TEL109284,Male,0,Yes,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,31.61,886.98,No
TEL109285,Male,0,Yes,No,35,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card,79.3,2834.92,No
TEL109286,Male,0,Yes,No,30,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,77.13,2084.8,No
TEL109287,Male,0,No,No,8,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Bank transfer,92.76,796.96,No
TEL109288,Male,0,No,No,13,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Mailed check,73.37,968.49,No
TEL109289,Male,0,Yes,No,46,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card,63.27,3048.68,No
TEL109290,Female,1,No,No,15,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,93.52,1232.48,No
TEL109291,Female,0,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card,23.04,523.83,No
TEL109292,Female,0,Yes,No,41,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Electronic check,84.93,3635.17,No
TEL109293,Female,1,Yes,Yes,38,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,91.88,3489.87,Yes
TEL109294,Male,0,No,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer,25.73,542.9,No
TEL109295,Male,1,No,Yes,31,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer,63.66,1990.54,No
TEL109296,Female,0,No,No,25,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Mailed check,98.95,2613.77,No
TEL109297,Male,0,No,No,29,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer,87.99,2039.3,Yes
TEL109298,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,99.71,6780.12,No
TEL109299,Male,0,No,Yes,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,23.91,,No
TEL109300,Male,1,No,Yes,29,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card,99.59,3161.06,Yes
TEL109301,Female,0,Yes,No,32,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,No,Bank transfer,64.83,2007.02,No
TEL109302,Female,0,Yes,No,5,No,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,92.12,466.53,Yes
TEL109303,Female,0,Yes,No,72,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Credit card,74.88,5742.4,No
TEL109304,Male,1,Yes,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,25.25,1468.28,No
TEL109305,Male,0,Yes,No,24,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,33.19,772.04,Yes
TEL109306,Female,0,Yes,Yes,8,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,50.04,380.58,No
TEL109307,Male,1,No,Yes,24,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,99.31,2291.84,Yes
TEL109308,Female,0,No,No,58,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer,67.08,3534.21,No
TEL109309,Male,0,No,Yes,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,35.64,1773.01,No
TEL109310,Female,0,No,No,31,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Two year,No,Electronic check,71.21,2428.64,No
TEL109311,Female,0,No,Yes,72,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,80.41,5500.63,No
TEL109312,Male,0,Yes,No,27,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,71.5,1658.9,No
TEL109313,Female,0,No,Yes,25,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,92.81,2297.44,No
TEL109314,Male,1,No,Yes,40,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,No,Electronic check,97.84,3730.35,No
TEL109315,Male,0,No,Yes,18,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Bank transfer,53.23,992.47,No
TEL109316,Female,0,No,No,22,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,59.61,1448.52,No
TEL109317,Female,0,Yes,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,23.51,1192.5,No
TEL109318,Male,0,No,No,17,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card,60.09,1087.01,Yes
TEL109319,Male,0,Yes,No,40,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer,77.79,3003.79,No
TEL109320,Male,0,Yes,No,55,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,76.84,4865.91,No
TEL109321,Female,0,No,No,24,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Credit card,99.53,2399.95,No
TEL109322,Female,1,No,No,27,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,21.76,582.93,No
TEL109323,Female,0,Yes,No,34,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Electronic check,102.44,3507.81,Yes
TEL109324,Male,0,Yes,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,27.52,478.05,No
TEL109325,Male,0,No,No,23,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer,64.37,1466.07,No
TEL109326,Male,0,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,29.35,290.28,No
TEL109327,Male,0,No,Yes,14,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Credit card,104.92,1424.4,No
TEL109328,Male,1,Yes,No,29,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card,69.37,1805.77,No
TEL109329,Female,0,No,No,39,No,No phone service,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Mailed check,76.89,2735.9,No
TEL109330,Male,0,Yes,No,39,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,Yes,Credit card,71.06,2727.42,No
TEL109331,Male,0,No,No,20,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,86.22,1892.53,No
TEL109332,Female,0,No,No,20,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,93.78,1701.83,Yes
TEL109333,Female,0,Yes,No,22,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Mailed check,61.77,1581.76,No
TEL109334,Female,0,No,Yes,31,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.48,2812.1,Yes
TEL109335,Male,0,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,26.91,411.57,Yes
TEL109336,Male,0,Yes,No,9,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,58.38,543.0,No
TEL109337,Female,0,No,Yes,34,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,102.03,3248.3,Yes
TEL109338,Female,0,No,No,21,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer,82.97,1609.43,Yes
TEL109339,Male,0,No,Yes,39,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Credit card,96.4,,No
TEL109340,Female,0,No,Yes,72,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Credit card,90.15,6704.95,No
TEL109341,Male,0,Yes,No,21,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card,82.61,1972.4,No
TEL109342,Male,0,No,No,41,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer,105.64,4810.09,Yes
TEL109343,Male,0,No,No,6,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,90.57,572.19,Yes
TEL109344,Female,0,Yes,Yes,24,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card,87.42,2156.4,No
TEL109345,Male,0,Yes,No,33,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,66.84,2212.83,No
TEL109346,Female,0,No,No,5,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,54.61,241.02,Yes
TEL109347,Male,1,No,No,67,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer,107.79,6318.34,No
TEL109348,Male,1,Yes,Yes,17,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,75.12,1321.37,No
TEL109349,Female,1,Yes,No,50,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card,60.97,3386.43,No
TEL109350,Female,0,No,No,43,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card,99.23,4300.94,No
TEL109351,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,No,Credit card,95.95,5823.8,Yes
TEL109352,Male,0,No,No,6,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,69.74,476.6,No
TEL109353,Male,0,No,No,36,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Bank transfer,97.81,3703.44,No
TEL109354,Male,1,No,No,29,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.69,2109.72,Yes
TEL109355,Male,0,Yes,No,5,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,78.28,,No
TEL109356,Female,0,No,Yes,27,No,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card,89.92,2136.52,No
TEL109357,Male,1,No,No,25,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Credit card,107.29,2545.24,No
TEL109358,Female,0,No,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,36.57,408.75,No
TEL109359,Female,0,Yes,Yes,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,31.26,772.65,Yes
TEL109360,Female,0,No,No,24,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,100.87,2493.55,No
TEL109361,Female,0,No,Yes,21,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,59.98,1249.59,No
TEL109362,Female,1,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card,22.25,795.44,No
TEL109363,Male,0,Yes,No,47,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,71.99,3743.38,No
TEL109364,Male,0,Yes,No,18,No,No phone service,DSL,Yes,No,No,Yes,No,No,Two year,No,Electronic check,51.43,762.91,No
TEL109365,Female,0,Yes,No,28,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer,79.24,2566.46,No
TEL109366,Male,1,Yes,No,72,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer,72.8,5285.03,No
TEL109367,Female,1,No,Yes,27,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer,85.88,1855.42,Yes
TEL109368,Female,1,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,28.49,505.4,No
